analysis	anchor_gene	candidate_gene	rank	distance	anchor_length_quintile	candidate_length_quintile	expansion_rule	selected_count	selected_prop
SENSITIVITY_K20	SLC7A7	RUFY1	7	0.12580271560303766	4	4	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	SLC7A7	CCDC92	8	0.1317759218342566	4	4	SENSITIVITY_K20_20	517	0.0517
SENSITIVITY_K20	SLC7A7	EPHX2	9	0.13209091609643264	4	4	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	SLC7A7	BEND3	10	0.1365863717625875	4	4	SENSITIVITY_K20_20	532	0.0532
SENSITIVITY_K20	SLC7A7	CACNG5	11	0.14721896018588554	4	4	SENSITIVITY_K20_20	504	0.0504
SENSITIVITY_K20	SLC7A7	ADGRE2	12	0.1519896096154611	4	4	SENSITIVITY_K20_20	499	0.0499
SENSITIVITY_K20	SLC7A7	PXYLP1	13	0.15380784119868407	4	4	SENSITIVITY_K20_20	468	0.0468
SENSITIVITY_K20	SLC7A7	COL17A1	14	0.1584670779166067	4	4	SENSITIVITY_K20_20	511	0.0511
SENSITIVITY_K20	SLC7A7	PTAFR	15	0.15931102882028503	4	4	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	SLC7A7	SCAMP5	16	0.15941026085532353	4	4	SENSITIVITY_K20_20	481	0.0481
SENSITIVITY_K20	SLC7A7	MFSD2B	17	0.16335528597020538	4	4	SENSITIVITY_K20_20	483	0.0483
SENSITIVITY_K20	SLC7A7	KIF9	18	0.16975299853323514	4	4	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	SLC7A7	SAMM50	19	0.17057868690460637	4	4	SENSITIVITY_K20_20	498	0.0498
SENSITIVITY_K20	SLC7A7	NELFA	20	0.1727702068647228	4	4	SENSITIVITY_K20_20	518	0.0518
SENSITIVITY_K20	SRPRA	HSPA1L	1	0.084998752869172	1	1	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	SRPRA	KRT9	2	0.10190078326652337	1	1	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	SRPRA	SMCP	3	0.11246687218954225	1	1	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	SRPRA	RNF183	4	0.11723547109975276	1	1	SENSITIVITY_K20_20	494	0.0494
SENSITIVITY_K20	SRPRA	BRF2	5	0.126991371587011	1	1	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	SRPRA	TIMM22	6	0.1310689256420965	1	1	SENSITIVITY_K20_20	500	0.05
SENSITIVITY_K20	SRPRA	TRAPPC4	7	0.13781387086720964	1	1	SENSITIVITY_K20_20	519	0.0519
SENSITIVITY_K20	SRPRA	SETD6	8	0.14010835982869937	1	1	SENSITIVITY_K20_20	473	0.0473
SENSITIVITY_K20	SRPRA	GPX7	9	0.14118116096778682	1	1	SENSITIVITY_K20_20	534	0.0534
SENSITIVITY_K20	SRPRA	IL24	10	0.14461436563546468	1	1	SENSITIVITY_K20_20	504	0.0504
SENSITIVITY_K20	SRPRA	MUC21	11	0.14827349052132002	1	1	SENSITIVITY_K20_20	475	0.0475
SENSITIVITY_K20	SRPRA	HSPB2	12	0.15254274072443985	1	1	SENSITIVITY_K20_20	535	0.0535
SENSITIVITY_K20	SRPRA	MARCKS	13	0.1534784777551672	1	1	SENSITIVITY_K20_20	529	0.0529
SENSITIVITY_K20	SRPRA	GOT1L1	14	0.15910326968619112	1	1	SENSITIVITY_K20_20	474	0.0474
SENSITIVITY_K20	SRPRA	YRDC	15	0.1604566985678613	1	1	SENSITIVITY_K20_20	478	0.0478
SENSITIVITY_K20	SRPRA	GJB2	16	0.1661605531108613	1	1	SENSITIVITY_K20_20	474	0.0474
SENSITIVITY_K20	SRPRA	ABHD1	17	0.1693300454454553	1	1	SENSITIVITY_K20_20	484	0.0484
SENSITIVITY_K20	SRPRA	AWAT1	18	0.17226273723548058	1	1	SENSITIVITY_K20_20	540	0.054
SENSITIVITY_K20	SRPRA	SSTR2	19	0.17972079626442278	1	1	SENSITIVITY_K20_20	500	0.05
SENSITIVITY_K20	SRPRA	ERAL1	20	0.18345660519352444	1	1	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	TET2	MON2	1	0.04693212645375871	5	5	SENSITIVITY_K20_20	482	0.0482
SENSITIVITY_K20	TET2	HBS1L	2	0.0763622583462913	5	5	SENSITIVITY_K20_20	513	0.0513
SENSITIVITY_K20	TET2	FCHO2	3	0.09447415843250118	5	5	SENSITIVITY_K20_20	483	0.0483
SENSITIVITY_K20	TET2	DNAJC13	4	0.10130528604981248	5	5	SENSITIVITY_K20_20	497	0.0497
SENSITIVITY_K20	TET2	ARHGAP12	5	0.10612731446266789	5	5	SENSITIVITY_K20_20	519	0.0519
SENSITIVITY_K20	TET2	COL12A1	6	0.10738508458515446	5	5	SENSITIVITY_K20_20	483	0.0483
SENSITIVITY_K20	TET2	ITGB3BP	7	0.11158724960417082	5	5	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	TET2	CD2AP	8	0.11303336557056286	5	5	SENSITIVITY_K20_20	543	0.0543
SENSITIVITY_K20	TET2	PIGK	9	0.11399772590530087	5	5	SENSITIVITY_K20_20	525	0.0525
SENSITIVITY_K20	TET2	CERT1	10	0.12325173429859104	5	5	SENSITIVITY_K20_20	502	0.0502
SENSITIVITY_K20	TET2	PIGN	11	0.12640540928313712	5	5	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	TET2	ARFIP1	12	0.13316929778255776	5	5	SENSITIVITY_K20_20	441	0.0441
SENSITIVITY_K20	TET2	GLCE	13	0.13663597088516238	5	5	SENSITIVITY_K20_20	512	0.0512
SENSITIVITY_K20	TET2	MSH4	14	0.13841227936874512	5	5	SENSITIVITY_K20_20	495	0.0495
SENSITIVITY_K20	TET2	SAMTOR	15	0.13958237789237157	5	5	SENSITIVITY_K20_20	521	0.0521
SENSITIVITY_K20	TET2	SLCO1A2	16	0.14425710650158133	5	5	SENSITIVITY_K20_20	477	0.0477
SENSITIVITY_K20	TET2	PRKG2	17	0.14429926497884601	5	5	SENSITIVITY_K20_20	510	0.051
SENSITIVITY_K20	TET2	GRXCR1	18	0.14488971004987922	5	5	SENSITIVITY_K20_20	505	0.0505
SENSITIVITY_K20	TET2	SESTD1	19	0.15221512138978024	5	5	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	TET2	PAWR	20	0.15308452881604862	5	5	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	TOP2B	STXBP3	1	0.12252666448357456	4	4	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	TOP2B	ABCD2	2	0.1266881395329229	4	4	SENSITIVITY_K20_20	528	0.0528
SENSITIVITY_K20	TOP2B	HGF	3	0.14101816802030168	4	4	SENSITIVITY_K20_20	493	0.0493
SENSITIVITY_K20	TOP2B	WASL	4	0.1582653917144602	4	4	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	TOP2B	FGF7	5	0.17199385611968507	4	4	SENSITIVITY_K20_20	501	0.0501
SENSITIVITY_K20	TOP2B	IFIH1	6	0.19136270428705712	4	4	SENSITIVITY_K20_20	492	0.0492
SENSITIVITY_K20	TOP2B	PAQR3	7	0.19145332507280136	4	4	SENSITIVITY_K20_20	505	0.0505
SENSITIVITY_K20	TOP2B	DYNC1I2	8	0.1938894922589922	4	4	SENSITIVITY_K20_20	482	0.0482
SENSITIVITY_K20	TOP2B	PIK3R4	9	0.19438353535874084	4	4	SENSITIVITY_K20_20	504	0.0504
SENSITIVITY_K20	TOP2B	AP3S1	10	0.19852430461754297	4	4	SENSITIVITY_K20_20	525	0.0525
SENSITIVITY_K20	TOP2B	CYLD	11	0.21490520465025043	4	4	SENSITIVITY_K20_20	487	0.0487
SENSITIVITY_K20	TOP2B	FZD3	12	0.2184302714718989	4	4	SENSITIVITY_K20_20	485	0.0485
SENSITIVITY_K20	TOP2B	WASF1	13	0.23051057907091022	4	4	SENSITIVITY_K20_20	466	0.0466
SENSITIVITY_K20	TOP2B	AHR	14	0.24276423069180633	4	4	SENSITIVITY_K20_20	500	0.05
SENSITIVITY_K20	TOP2B	PDCD6IP	15	0.24514496817780737	4	4	SENSITIVITY_K20_20	475	0.0475
SENSITIVITY_K20	TOP2B	BBS7	16	0.26589906723551365	4	4	SENSITIVITY_K20_20	521	0.0521
SENSITIVITY_K20	TOP2B	TRPC1	17	0.266444174686132	4	4	SENSITIVITY_K20_20	515	0.0515
SENSITIVITY_K20	TOP2B	ACVR2A	18	0.2753282637998203	4	4	SENSITIVITY_K20_20	510	0.051
SENSITIVITY_K20	TOP2B	NUF2	19	0.27936385908458	4	4	SENSITIVITY_K20_20	503	0.0503
SENSITIVITY_K20	TOP2B	SMC2	20	0.2804285923260006	4	4	SENSITIVITY_K20_20	509	0.0509
SENSITIVITY_K20	VPS13B	INPP4B	1	0.1520149161589463	5	5	SENSITIVITY_K20_20	539	0.0539
SENSITIVITY_K20	VPS13B	USH2A	2	0.15855434466051063	5	5	SENSITIVITY_K20_20	524	0.0524
SENSITIVITY_K20	VPS13B	GPHN	3	0.18146436263192026	5	5	SENSITIVITY_K20_20	479	0.0479
SENSITIVITY_K20	VPS13B	CNTN4	4	0.19135139231985823	5	5	SENSITIVITY_K20_20	494	0.0494
SENSITIVITY_K20	VPS13B	DGKB	5	0.21620044220460166	5	5	SENSITIVITY_K20_20	507	0.0507
SENSITIVITY_K20	VPS13B	GPC6	6	0.21958178024579092	5	5	SENSITIVITY_K20_20	514	0.0514
SENSITIVITY_K20	VPS13B	ADGRB3	7	0.23056747407348482	5	5	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	VPS13B	BANK1	8	0.2527635784335235	5	5	SENSITIVITY_K20_20	472	0.0472
SENSITIVITY_K20	VPS13B	PLCL1	9	0.2612398690767532	5	5	SENSITIVITY_K20_20	511	0.0511
SENSITIVITY_K20	VPS13B	NRG3	10	0.2654544535575794	5	5	SENSITIVITY_K20_20	509	0.0509
SENSITIVITY_K20	VPS13B	LAMA2	11	0.26723929785325706	5	5	SENSITIVITY_K20_20	508	0.0508
SENSITIVITY_K20	VPS13B	GRM7	12	0.27890052075787036	5	5	SENSITIVITY_K20_20	548	0.0548
SENSITIVITY_K20	VPS13B	SGCD	13	0.2984523655345839	5	5	SENSITIVITY_K20_20	440	0.044
SENSITIVITY_K20	VPS13B	SLC4A10	14	0.30312757134210344	5	5	SENSITIVITY_K20_20	496	0.0496
SENSITIVITY_K20	VPS13B	EXOC6B	15	0.3050142345000402	5	5	SENSITIVITY_K20_20	556	0.0556
SENSITIVITY_K20	VPS13B	KCNMB2	16	0.3083775556215296	5	5	SENSITIVITY_K20_20	489	0.0489
SENSITIVITY_K20	VPS13B	SOX6	17	0.31195716256365913	5	5	SENSITIVITY_K20_20	443	0.0443
SENSITIVITY_K20	VPS13B	MAPK10	18	0.3160426013470791	5	5	SENSITIVITY_K20_20	479	0.0479
SENSITIVITY_K20	VPS13B	EPHA6	19	0.32329749625950377	5	5	SENSITIVITY_K20_20	530	0.053
SENSITIVITY_K20	VPS13B	MYO16	20	0.32748802808499966	5	5	SENSITIVITY_K20_20	466	0.0466
