database	pathway_id	pathway_name	frozen_tier_class	Tier1_BH	Tier1_BY	retained_under_BY	lost_under_BY
GO_BP	GO:0009612	response to mechanical stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0009615	response to virus	Neither	NO	NO	NA	NO
GO_BP	GO:0009620	response to fungus	Neither	NO	NO	NA	NO
GO_BP	GO:0009636	response to toxic substance	Neither	NO	NO	NA	NO
GO_BP	GO:0009642	response to light intensity	Neither	NO	NO	NA	NO
GO_BP	GO:0009648	photoperiodism	Neither	NO	NO	NA	NO
GO_BP	GO:0009649	entrainment of circadian clock	Neither	NO	NO	NA	NO
GO_BP	GO:0009651	response to salt stress	Neither	NO	NO	NA	NO
GO_BP	GO:0009712	catechol-containing compound metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0009713	catechol-containing compound biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0009743	response to carbohydrate	Neither	NO	NO	NA	NO
GO_BP	GO:0009746	response to hexose	Neither	NO	NO	NA	NO
GO_BP	GO:0009749	response to glucose	Neither	NO	NO	NA	NO
GO_BP	GO:0009755	hormone-mediated signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0009791	post-embryonic development	Neither	NO	NO	NA	NO
GO_BP	GO:0009792	embryo development ending in birth or egg hatching	Neither	NO	NO	NA	NO
GO_BP	GO:0009798	axis specification	Neither	NO	NO	NA	NO
GO_BP	GO:0009799	specification of symmetry	Neither	NO	NO	NA	NO
GO_BP	GO:0009812	flavonoid metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0009820	alkaloid metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0009855	determination of bilateral symmetry	Neither	NO	NO	NA	NO
GO_BP	GO:0009880	embryonic pattern specification	Neither	NO	NO	NA	NO
GO_BP	GO:0009895	negative regulation of catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0009913	epidermal cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0009914	hormone transport	Neither	NO	NO	NA	NO
GO_BP	GO:0009948	anterior/posterior axis specification	Neither	NO	NO	NA	NO
GO_BP	GO:0009952	anterior/posterior pattern specification	Neither	NO	NO	NA	NO
GO_BP	GO:0009953	dorsal/ventral pattern formation	Neither	NO	NO	NA	NO
GO_BP	GO:0009954	proximal/distal pattern formation	Neither	NO	NO	NA	NO
GO_BP	GO:0009988	cell-cell recognition	Neither	NO	NO	NA	NO
GO_BP	GO:0009994	oocyte differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010001	glial cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010002	cardioblast differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010038	response to metal ion	Neither	NO	NO	NA	NO
GO_BP	GO:0010039	response to iron ion	Neither	NO	NO	NA	NO
GO_BP	GO:0010042	response to manganese ion	Neither	NO	NO	NA	NO
GO_BP	GO:0010043	response to zinc ion	Neither	NO	NO	NA	NO
GO_BP	GO:0010092	specification of animal organ identity	Neither	NO	NO	NA	NO
GO_BP	GO:0010165	response to X-ray	Neither	NO	NO	NA	NO
GO_BP	GO:0010171	body morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0010212	response to ionizing radiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010224	response to UV-B	Neither	NO	NO	NA	NO
GO_BP	GO:0010225	response to UV-C	Neither	NO	NO	NA	NO
GO_BP	GO:0010232	vascular transport	Neither	NO	NO	NA	NO
GO_BP	GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	Neither	NO	NO	NA	NO
GO_BP	GO:0010256	endomembrane system organization	Neither	NO	NO	NA	NO
GO_BP	GO:0010257	NADH dehydrogenase complex assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0010273	detoxification of copper ion	Neither	NO	NO	NA	NO
GO_BP	GO:0010288	response to lead ion	Neither	NO	NO	NA	NO
GO_BP	GO:0010310	regulation of hydrogen peroxide metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010324	membrane invagination	Neither	NO	NO	NA	NO
GO_BP	GO:0010332	response to gamma radiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010389	regulation of G2/M transition of mitotic cell cycle	Neither	NO	NO	NA	NO
GO_BP	GO:0010447	response to acidic pH	Neither	NO	NO	NA	NO
GO_BP	GO:0010453	regulation of cell fate commitment	Neither	NO	NO	NA	NO
GO_BP	GO:0010454	negative regulation of cell fate commitment	Neither	NO	NO	NA	NO
GO_BP	GO:0010455	positive regulation of cell fate commitment	Neither	NO	NO	NA	NO
GO_BP	GO:0010457	centriole-centriole cohesion	Neither	NO	NO	NA	NO
GO_BP	GO:0010458	exit from mitosis	Neither	NO	NO	NA	NO
GO_BP	GO:0010459	negative regulation of heart rate	Neither	NO	NO	NA	NO
GO_BP	GO:0010460	positive regulation of heart rate	Neither	NO	NO	NA	NO
GO_BP	GO:0010463	mesenchymal cell proliferation	Neither	NO	NO	NA	NO
GO_BP	GO:0010464	regulation of mesenchymal cell proliferation	Neither	NO	NO	NA	NO
GO_BP	GO:0010466	negative regulation of peptidase activity	Neither	NO	NO	NA	NO
GO_BP	GO:0010469	regulation of signaling receptor activity	Neither	NO	NO	NA	NO
GO_BP	GO:0010496	intercellular transport	Neither	NO	NO	NA	NO
GO_BP	GO:0010499	proteasomal ubiquitin-independent protein catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010506	regulation of autophagy	Neither	NO	NO	NA	NO
GO_BP	GO:0010507	negative regulation of autophagy	Neither	NO	NO	NA	NO
GO_BP	GO:0010508	positive regulation of autophagy	Neither	NO	NO	NA	NO
GO_BP	GO:0010510	regulation of pyruvate decarboxylation to acetyl-CoA	Neither	NO	NO	NA	NO
GO_BP	GO:0010522	regulation of calcium ion transport into cytosol	Neither	NO	NO	NA	NO
GO_BP	GO:0010524	positive regulation of calcium ion transport into cytosol	Neither	NO	NO	NA	NO
GO_BP	GO:0010526	transposable element silencing	Neither	NO	NO	NA	NO
GO_BP	GO:0010543	regulation of platelet activation	Neither	NO	NO	NA	NO
GO_BP	GO:0010544	negative regulation of platelet activation	Neither	NO	NO	NA	NO
GO_BP	GO:0010559	regulation of glycoprotein biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010560	positive regulation of glycoprotein biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010561	negative regulation of glycoprotein biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010562	positive regulation of phosphorus metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010563	negative regulation of phosphorus metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010565	regulation of ketone metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010566	regulation of ketone biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010569	regulation of double-strand break repair via homologous recombination	Neither	NO	NO	NA	NO
GO_BP	GO:0010572	positive regulation of platelet activation	Neither	NO	NO	NA	NO
GO_BP	GO:0010574	regulation of vascular endothelial growth factor production	Neither	NO	NO	NA	NO
GO_BP	GO:0010575	positive regulation of vascular endothelial growth factor production	Neither	NO	NO	NA	NO
GO_BP	GO:0010586	miRNA metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010587	miRNA catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010591	regulation of lamellipodium assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0010592	positive regulation of lamellipodium assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0010594	regulation of endothelial cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0010595	positive regulation of endothelial cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0010596	negative regulation of endothelial cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0010608	post-transcriptional regulation of gene expression	Neither	NO	NO	NA	NO
GO_BP	GO:0010611	regulation of cardiac muscle hypertrophy	Neither	NO	NO	NA	NO
GO_BP	GO:0010612	regulation of cardiac muscle adaptation	Neither	NO	NO	NA	NO
GO_BP	GO:0010613	positive regulation of cardiac muscle hypertrophy	Neither	NO	NO	NA	NO
GO_BP	GO:0010614	negative regulation of cardiac muscle hypertrophy	Neither	NO	NO	NA	NO
GO_BP	GO:0010631	epithelial cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0010632	regulation of epithelial cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0010633	negative regulation of epithelial cell migration	Empirical_only	NO	NO	NA	NO
GO_BP	GO:0010634	positive regulation of epithelial cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0010635	regulation of mitochondrial fusion	Neither	NO	NO	NA	NO
GO_BP	GO:0010637	negative regulation of mitochondrial fusion	Neither	NO	NO	NA	NO
GO_BP	GO:0010638	positive regulation of organelle organization	Neither	NO	NO	NA	NO
GO_BP	GO:0010639	negative regulation of organelle organization	Neither	NO	NO	NA	NO
GO_BP	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0010642	negative regulation of platelet-derived growth factor receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0010644	cell communication by electrical coupling	Neither	NO	NO	NA	NO
GO_BP	GO:0010649	regulation of cell communication by electrical coupling	Neither	NO	NO	NA	NO
GO_BP	GO:0010656	negative regulation of muscle cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010660	regulation of muscle cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010661	positive regulation of muscle cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010662	regulation of striated muscle cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010663	positive regulation of striated muscle cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010664	negative regulation of striated muscle cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010665	regulation of cardiac muscle cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010667	negative regulation of cardiac muscle cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010669	epithelial structure maintenance	Neither	NO	NO	NA	NO
GO_BP	GO:0010712	regulation of collagen metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010713	negative regulation of collagen metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010714	positive regulation of collagen metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010715	regulation of extracellular matrix disassembly	Neither	NO	NO	NA	NO
GO_BP	GO:0010717	regulation of epithelial to mesenchymal transition	Neither	NO	NO	NA	NO
GO_BP	GO:0010718	positive regulation of epithelial to mesenchymal transition	Neither	NO	NO	NA	NO
GO_BP	GO:0010719	negative regulation of epithelial to mesenchymal transition	Neither	NO	NO	NA	NO
GO_BP	GO:0010720	positive regulation of cell development	Neither	NO	NO	NA	NO
GO_BP	GO:0010721	negative regulation of cell development	Neither	NO	NO	NA	NO
GO_BP	GO:0010743	regulation of macrophage derived foam cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010744	positive regulation of macrophage derived foam cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010745	negative regulation of macrophage derived foam cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010755	regulation of plasminogen activation	Neither	NO	NO	NA	NO
GO_BP	GO:0010758	regulation of macrophage chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0010759	positive regulation of macrophage chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0010762	regulation of fibroblast migration	Neither	NO	NO	NA	NO
GO_BP	GO:0010763	positive regulation of fibroblast migration	Neither	NO	NO	NA	NO
GO_BP	GO:0010765	positive regulation of sodium ion transport	Neither	NO	NO	NA	NO
GO_BP	GO:0010766	negative regulation of sodium ion transport	Neither	NO	NO	NA	NO
GO_BP	GO:0010770	positive regulation of cell morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0010799	regulation of peptidyl-threonine phosphorylation	Neither	NO	NO	NA	NO
GO_BP	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0010804	negative regulation of tumor necrosis factor-mediated signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0010807	regulation of synaptic vesicle priming	Neither	NO	NO	NA	NO
GO_BP	GO:0010810	regulation of cell-substrate adhesion	Neither	NO	NO	NA	NO
GO_BP	GO:0010811	positive regulation of cell-substrate adhesion	Neither	NO	NO	NA	NO
GO_BP	GO:0010812	negative regulation of cell-substrate adhesion	Neither	NO	NO	NA	NO
GO_BP	GO:0010817	regulation of hormone levels	Neither	NO	NO	NA	NO
GO_BP	GO:0010818	T cell chemotaxis	Firth_only	NO	NO	NA	NO
GO_BP	GO:0010819	regulation of T cell chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0010820	positive regulation of T cell chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0010821	regulation of mitochondrion organization	Neither	NO	NO	NA	NO
GO_BP	GO:0010824	regulation of centrosome duplication	Neither	NO	NO	NA	NO
GO_BP	GO:0010826	negative regulation of centrosome duplication	Neither	NO	NO	NA	NO
GO_BP	GO:0010827	regulation of D-glucose transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0010828	positive regulation of D-glucose transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0010829	negative regulation of D-glucose transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0010830	regulation of myotube differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010831	positive regulation of myotube differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010832	negative regulation of myotube differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0010833	telomere maintenance via telomere lengthening	Neither	NO	NO	NA	NO
GO_BP	GO:0010837	regulation of keratinocyte proliferation	Neither	NO	NO	NA	NO
GO_BP	GO:0010838	positive regulation of keratinocyte proliferation	Neither	NO	NO	NA	NO
GO_BP	GO:0010842	retina layer formation	Neither	NO	NO	NA	NO
GO_BP	GO:0010866	regulation of triglyceride biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010867	positive regulation of triglyceride biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010874	regulation of cholesterol efflux	Neither	NO	NO	NA	NO
GO_BP	GO:0010875	positive regulation of cholesterol efflux	Neither	NO	NO	NA	NO
GO_BP	GO:0010876	lipid localization	Neither	NO	NO	NA	NO
GO_BP	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	Neither	NO	NO	NA	NO
GO_BP	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	Neither	NO	NO	NA	NO
GO_BP	GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	Neither	NO	NO	NA	NO
GO_BP	GO:0010883	regulation of lipid storage	Neither	NO	NO	NA	NO
GO_BP	GO:0010884	positive regulation of lipid storage	Neither	NO	NO	NA	NO
GO_BP	GO:0010885	regulation of cholesterol storage	Neither	NO	NO	NA	NO
GO_BP	GO:0010888	negative regulation of lipid storage	Neither	NO	NO	NA	NO
GO_BP	GO:0010893	positive regulation of steroid biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010894	negative regulation of steroid biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010896	regulation of triglyceride catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010906	regulation of glucose metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010907	positive regulation of glucose metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010917	negative regulation of mitochondrial membrane potential	Neither	NO	NO	NA	NO
GO_BP	GO:0010919	regulation of inositol phosphate biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010921	regulation of phosphatase activity	Neither	NO	NO	NA	NO
GO_BP	GO:0010927	cellular component assembly involved in morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0010935	regulation of macrophage cytokine production	Neither	NO	NO	NA	NO
GO_BP	GO:0010948	negative regulation of cell cycle process	Neither	NO	NO	NA	NO
GO_BP	GO:0010952	positive regulation of peptidase activity	Neither	NO	NO	NA	NO
GO_BP	GO:0010954	positive regulation of protein processing	Neither	NO	NO	NA	NO
GO_BP	GO:0010955	negative regulation of protein processing	Neither	NO	NO	NA	NO
GO_BP	GO:0010958	regulation of amino acid import across plasma membrane	Neither	NO	NO	NA	NO
GO_BP	GO:0010959	regulation of metal ion transport	Neither	NO	NO	NA	NO
GO_BP	GO:0010960	magnesium ion homeostasis	Neither	NO	NO	NA	NO
GO_BP	GO:0010962	regulation of glucan biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0010965	regulation of mitotic sister chromatid separation	Neither	NO	NO	NA	NO
GO_BP	GO:0010968	regulation of microtubule nucleation	Neither	NO	NO	NA	NO
GO_BP	GO:0010970	transport along microtubule	Neither	NO	NO	NA	NO
GO_BP	GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	Neither	NO	NO	NA	NO
GO_BP	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	Neither	NO	NO	NA	NO
GO_BP	GO:0010975	regulation of neuron projection development	Neither	NO	NO	NA	NO
GO_BP	GO:0010976	positive regulation of neuron projection development	Neither	NO	NO	NA	NO
GO_BP	GO:0010977	negative regulation of neuron projection development	Neither	NO	NO	NA	NO
GO_BP	GO:0010984	regulation of lipoprotein particle clearance	Neither	NO	NO	NA	NO
GO_BP	GO:0010985	negative regulation of lipoprotein particle clearance	Neither	NO	NO	NA	NO
GO_BP	GO:0010988	regulation of low-density lipoprotein particle clearance	Neither	NO	NO	NA	NO
GO_BP	GO:0010989	negative regulation of low-density lipoprotein particle clearance	Neither	NO	NO	NA	NO
GO_BP	GO:0010996	response to auditory stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0014002	astrocyte development	Neither	NO	NO	NA	NO
GO_BP	GO:0014003	oligodendrocyte development	Neither	NO	NO	NA	NO
GO_BP	GO:0014009	glial cell proliferation	Neither	NO	NO	NA	NO
GO_BP	GO:0014013	regulation of gliogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0014014	negative regulation of gliogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0014015	positive regulation of gliogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0014020	primary neural tube formation	Neither	NO	NO	NA	NO
GO_BP	GO:0014029	neural crest formation	Neither	NO	NO	NA	NO
GO_BP	GO:0014032	neural crest cell development	Neither	NO	NO	NA	NO
GO_BP	GO:0014033	neural crest cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0014037	Schwann cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0014044	Schwann cell development	Neither	NO	NO	NA	NO
GO_BP	GO:0014048	regulation of glutamate secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0014049	positive regulation of glutamate secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0014059	regulation of dopamine secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0014061	regulation of norepinephrine secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0014072	response to isoquinoline alkaloid	Neither	NO	NO	NA	NO
GO_BP	GO:0014074	response to purine-containing compound	Neither	NO	NO	NA	NO
GO_BP	GO:0014075	response to amine	Neither	NO	NO	NA	NO
GO_BP	GO:0014706	striated muscle tissue development	Neither	NO	NO	NA	NO
GO_BP	GO:0014741	negative regulation of muscle hypertrophy	Neither	NO	NO	NA	NO
GO_BP	GO:0014742	positive regulation of muscle hypertrophy	Neither	NO	NO	NA	NO
GO_BP	GO:0014743	regulation of muscle hypertrophy	Neither	NO	NO	NA	NO
GO_BP	GO:0014745	negative regulation of muscle adaptation	Neither	NO	NO	NA	NO
GO_BP	GO:0014812	muscle cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0014819	regulation of skeletal muscle contraction	Neither	NO	NO	NA	NO
GO_BP	GO:0014821	phasic smooth muscle contraction	Neither	NO	NO	NA	NO
GO_BP	GO:0014823	response to activity	Neither	NO	NO	NA	NO
GO_BP	GO:0014829	vascular associated smooth muscle contraction	Neither	NO	NO	NA	NO
GO_BP	GO:0014842	regulation of skeletal muscle satellite cell proliferation	Neither	NO	NO	NA	NO
GO_BP	GO:0014850	response to muscle activity	Neither	NO	NO	NA	NO
GO_BP	GO:0014854	response to inactivity	Neither	NO	NO	NA	NO
GO_BP	GO:0014855	striated muscle cell proliferation	Neither	NO	NO	NA	NO
GO_BP	GO:0014857	regulation of skeletal muscle cell proliferation	Neither	NO	NO	NA	NO
GO_BP	GO:0014888	striated muscle adaptation	Neither	NO	NO	NA	NO
GO_BP	GO:0014896	muscle hypertrophy	Neither	NO	NO	NA	NO
GO_BP	GO:0014897	striated muscle hypertrophy	Neither	NO	NO	NA	NO
GO_BP	GO:0014902	myotube differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0014904	myotube cell development	Neither	NO	NO	NA	NO
GO_BP	GO:0014910	regulation of smooth muscle cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0014911	positive regulation of smooth muscle cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0014912	negative regulation of smooth muscle cell migration	Neither	NO	NO	NA	NO
GO_BP	GO:0015012	heparan sulfate proteoglycan biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0015669	gas transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015670	carbon dioxide transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015671	oxygen transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015693	magnesium ion transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015697	quaternary ammonium group transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015698	inorganic anion transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015701	bicarbonate transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015718	monocarboxylic acid transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015721	bile acid and bile salt transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015732	prostaglandin transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015740	C4-dicarboxylate transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015747	urate transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015748	organophosphate ester transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015749	monosaccharide transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015780	nucleotide-sugar transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015791	polyol transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015800	acidic amino acid transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015801	aromatic amino acid transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015802	basic amino acid transport	Firth_only	NO	NO	NA	NO
GO_BP	GO:0015803	branched-chain amino acid transport	Firth_only	NO	NO	NA	NO
GO_BP	GO:0015804	neutral amino acid transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015807	L-amino acid transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015808	L-alanine transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015810	aspartate transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015812	gamma-aminobutyric acid transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015813	L-glutamate transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015816	glycine transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015820	L-leucine transport	Tier1	YES	NO	NO	YES
GO_BP	GO:0015833	peptide transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015837	amine transport	Neither	NO	NO	NA	NO
GO_BP	GO:0015838	amino-acid betaine transport	Neither	NO	NO	NA	NO
